cause_raw,year,births,deaths,suppressed_flg,death_rate,unreliable_flg,rankable,cause_clean
#Newborn affected by maternal complications of pregnancy (P01),2021,3664292,1113,0,0.3,0,1,Newborn affected by maternal complications of pregnancy (P01)
#Newborn affected by maternal complications of pregnancy (P01),2022,3667758,1213,0,0.33,0,1,Newborn affected by maternal complications of pregnancy (P01)
#Newborn affected by maternal complications of pregnancy (P01),2023,3596017,1146,0,0.32,0,1,Newborn affected by maternal complications of pregnancy (P01)
"#Newborn affected by complications of placenta, cord and membranes (P02)",2007,4316233,1120,0,0.26,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
"#Newborn affected by complications of placenta, cord and membranes (P02)",2008,4247726,1068,0,0.25,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
"#Newborn affected by complications of placenta, cord and membranes (P02)",2009,4130665,1045,0,0.25,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
"#Newborn affected by complications of placenta, cord and membranes (P02)",2010,3999386,1015,0,0.25,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
"#Newborn affected by complications of placenta, cord and membranes (P02)",2011,3953590,991,0,0.25,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
"#Newborn affected by complications of placenta, cord and membranes (P02)",2012,3952841,1010,0,0.26,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
"#Newborn affected by complications of placenta, cord and membranes (P02)",2013,3932181,951,0,0.24,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
"#Newborn affected by complications of placenta, cord and membranes (P02)",2014,3988076,961,0,0.24,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
"#Newborn affected by complications of placenta, cord and membranes (P02)",2015,3978497,909,0,0.23,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
"#Newborn affected by complications of placenta, cord and membranes (P02)",2016,3945875,839,0,0.21,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
"#Newborn affected by complications of placenta, cord and membranes (P02)",2017,3855500,840,0,0.22,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
"#Newborn affected by complications of placenta, cord and membranes (P02)",2018,3791712,723,0,0.19,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
"#Newborn affected by complications of placenta, cord and membranes (P02)",2019,3747540,737,0,0.2,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
"#Newborn affected by complications of placenta, cord and membranes (P02)",2020,3613647,695,0,0.19,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
"#Newborn affected by complications of placenta, cord and membranes (P02)",2021,3664292,663,0,0.18,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
"#Newborn affected by complications of placenta, cord and membranes (P02)",2022,3667758,634,0,0.17,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
"#Newborn affected by complications of placenta, cord and membranes (P02)",2023,3596017,562,0,0.16,0,1,"Newborn affected by complications of placenta, cord and membranes (P02)"
#Newborn affected by other complications of labor and delivery (P03),2007,4316233,121,0,0.03,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by other complications of labor and delivery (P03),2008,4247726,99,0,0.02,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by other complications of labor and delivery (P03),2009,4130665,96,0,0.02,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by other complications of labor and delivery (P03),2010,3999386,110,0,0.03,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by other complications of labor and delivery (P03),2011,3953590,124,0,0.03,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by other complications of labor and delivery (P03),2012,3952841,117,0,0.03,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by other complications of labor and delivery (P03),2013,3932181,124,0,0.03,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by other complications of labor and delivery (P03),2014,3988076,111,0,0.03,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by other complications of labor and delivery (P03),2015,3978497,123,0,0.03,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by other complications of labor and delivery (P03),2016,3945875,129,0,0.03,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by other complications of labor and delivery (P03),2017,3855500,79,0,0.02,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by other complications of labor and delivery (P03),2018,3791712,85,0,0.02,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by other complications of labor and delivery (P03),2019,3747540,78,0,0.02,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by other complications of labor and delivery (P03),2020,3613647,96,0,0.03,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by other complications of labor and delivery (P03),2021,3664292,85,0,0.02,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by other complications of labor and delivery (P03),2022,3667758,154,0,0.04,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by other complications of labor and delivery (P03),2023,3596017,124,0,0.03,0,1,Newborn affected by other complications of labor and delivery (P03)
#Newborn affected by noxious influences transmitted via placenta or breast milk (P04),2007,4316233,62,0,0.01,0,1,Newborn affected by noxious influences transmitted via placenta or breast milk (P04)
#Newborn affected by noxious influences transmitted via placenta or breast milk (P04),2008,4247726,51,0,0.01,0,1,Newborn affected by noxious influences transmitted via placenta or breast milk (P04)
